day,mean_nav,p5_nav,p95_nav
1073,679.9860481476626,387.44319076577636,1077.8889985759054
1074,680.4349707778794,388.0375970537538,1078.906830353959
1075,680.3217340928172,386.08208207279927,1072.3412020815076
1076,680.152649582332,383.308142290256,1068.4648899429906
1077,680.3932515674624,385.73451347473,1073.727059505554
1078,680.4602454385572,387.4897888264988,1073.0248733209219
1079,680.6110136009752,387.4927164612631,1072.8928403718933
1080,680.78378844388,387.06921291127213,1072.7175475245879
1081,680.788547177024,387.4989795073613,1076.231009761819
1082,680.7902733922039,386.2978106751328,1064.7926936578237
1083,680.5460676219951,387.3233838060586,1068.3157085458488
1084,680.5292367795169,385.34447762980795,1070.0817937205654
1085,680.5713373117709,388.8268688255743,1068.0472388245475
1086,680.9940022322512,388.2365598879933,1067.7764397738474
1087,681.1532665793369,390.3202906137645,1064.8345751880656
1088,681.6193785659881,387.5532883702473,1069.1519304612825
1089,681.2316691737948,387.5430354329473,1064.0560997066707
1090,681.5504956827968,389.9392028781617,1068.2023933331352
1091,681.4618568588354,388.1707206704644,1062.0306015579606
1092,681.6265579307361,386.9911789780767,1067.6260138518003
1093,681.9615888453399,386.7021643677587,1068.5181788956088
1094,681.9875660097769,386.08170975679496,1068.1569883315196
1095,681.9346154665966,384.1154467881218,1061.2079857757012
1096,681.8852938978087,388.0971932490527,1059.636267492961
1097,682.3696489870324,388.60960786004114,1053.1080067629166
1098,682.1386110667738,388.15711623944344,1060.6477127944365
1099,682.1143003094255,389.31916575854285,1055.6593163562684
1100,682.1945698734073,387.21280392204187,1055.3264934515107
1101,682.2894911432985,386.72243078594107,1059.0282149188183
1102,681.9876390788921,388.2375443871803,1057.432712922989
1103,682.3526844677897,387.2344717801282,1059.8803436448718
1104,682.6290226232986,389.76268170891467,1058.0695574121398
1105,682.9393208679584,390.19624674669325,1060.7954404574245
1106,683.1553878395298,394.25922580748914,1069.4463783723104
1107,683.2530319963981,394.5912484684987,1063.2866248030027
1108,683.4742889097796,392.27208393611954,1063.2670200087543
1109,683.5581466560418,393.1246882540852,1065.0901818927814
1110,683.6336905730553,393.1321482530795,1057.866601481558
1111,683.8378665742691,395.0645612439821,1056.982597155101
1112,684.0588160517407,392.5684982119807,1054.173725713892
1113,684.1175833586344,392.85757202866085,1052.589796844198
1114,684.2184605483608,392.1255212323893,1056.5359308614984
1115,684.139507770757,388.95226599647225,1056.6857929418998
1116,684.2381790636831,390.80934980212584,1056.1054640275156
1117,684.3389644161065,391.17347429094605,1063.503619092504
1118,684.324889851888,391.873684643108,1061.1851767810103
1119,684.5154302123159,390.00218518646096,1060.3772585298084
1120,684.5918991907894,389.409101034704,1066.404512751794
1121,684.7761575085068,389.96635163685113,1070.9915908514527
1122,685.0373955461305,387.8812981387912,1066.1716063223796
1123,685.409431122946,387.1980219184956,1068.1122273477688
1124,685.5136392023271,388.5820728353732,1069.1311326672944
1125,685.7096261188545,391.2619313736947,1071.3329733158937
1126,685.6900024896584,390.0028094300686,1076.5074030438507
1127,685.9533405608537,392.61326204478564,1078.2636492946024
1128,686.2776594045054,392.28708459376793,1073.5311560448267
1129,686.0122282264084,390.6677278072033,1080.4782022136292
1130,685.7509649552965,387.1464829931744,1076.316890690709
1131,686.2971933701898,387.58334653195976,1084.3844593554118
1132,686.4797618967552,390.53652955155064,1088.3612536878131
1133,686.5740513202155,392.4101026934167,1084.7476556558993
1134,687.0119172737412,390.905474639002,1081.040085467316
1135,687.2449566621947,392.7630532478672,1086.4822023232082
1136,687.4142323604162,393.1709019858507,1083.4981343632846
1137,687.82063386105,393.04844106478936,1093.1049900367075
1138,688.1358183435634,390.80029545568055,1095.7153561291511
1139,688.1367214039698,392.7788787969005,1103.2629167754335
1140,688.1130140411733,388.3493514097523,1096.4740878334653
1141,688.1410284931,386.3614466193001,1099.6062343634746
1142,688.4116525286555,385.1460142927249,1096.7060958061425
1143,688.7609302433011,384.10982323412395,1094.1000949364998
1144,688.5946759912332,381.24070687663766,1089.422328640078
1145,688.823144042538,384.4321617603073,1096.5035579356968
1146,689.0233864200897,383.95903025181883,1100.573764028386
1147,688.9260902205574,383.35499658138014,1094.2160320911112
1148,689.1129654880135,384.3093257928787,1091.861664347768
1149,688.7878677189116,387.91497853342827,1100.7108848003465
1150,689.4582201216226,385.8563245381955,1092.905517045274
1151,689.2700060311971,387.8472983829557,1088.7755314036547
1152,689.3884731738281,390.03968038034776,1087.8354787341002
1153,689.3817340911008,388.4224330865825,1092.0930371842248
1154,689.6938363027591,388.3208400923386,1094.3416174858526
1155,689.458166342365,388.7271124052688,1090.4157140481523
1156,689.6332711213579,388.86175500259384,1099.4390872710712
1157,689.6350297232777,389.40393728266883,1099.1614489850044
1158,689.7488404730849,384.8244372758053,1097.306331798691
1159,689.9468021153604,383.0690179335601,1094.149833790769
1160,690.1800384082954,386.109323788249,1088.1880368958693
1161,690.4832299151961,389.4757519427106,1089.3959056678677
1162,690.7432589863142,388.47303623967315,1095.7841164300864
1163,691.0858589959479,391.59535990230154,1090.5824261454004
1164,691.84513479723,393.0883114074757,1099.560008972273
1165,692.2485816038784,394.09651999276326,1103.9470910724374
1166,691.9191838647855,392.4838445983464,1103.6843176306882
1167,692.4335159123666,391.3583260698587,1096.655311937212
1168,692.5956059568226,390.6972516065798,1090.5415232818505
1169,692.7320175796124,389.8526998372206,1100.930904629437
1170,692.6568942657872,390.94318530870015,1099.6312125898392
1171,693.0167697535717,389.36368011141224,1106.2876555368664
1172,692.828708176863,388.01660717179897,1110.2194447070772
1173,692.7715952378882,387.9838787200589,1110.7620853875894
1174,693.0950122297509,386.6183962482178,1111.4303852833634
1175,693.0052160003103,388.7246255369763,1115.8493287156743
1176,693.1616749254804,388.1694343335242,1113.569947430273
1177,693.2080549837401,389.11095895806955,1110.8647435966147
1178,693.4215978147248,389.3670375815119,1111.0247673822564
1179,693.4818658721545,387.75927587484404,1107.096400244062
1180,693.3824590217125,387.0293612690504,1102.9209827879233
1181,693.601008861438,387.3924346677879,1108.7713742196759
1182,693.5725961769374,384.9445297196579,1104.3923696138802
1183,694.0724768531338,386.28468072335613,1097.6649255886944
1184,694.121887919663,385.98780462625706,1105.4044288060154
1185,694.1080745540057,385.41544587821437,1107.8562820795667
1186,694.3491489374358,384.8526436869681,1102.7410973216806
1187,694.4987065447157,385.66563403279423,1103.6906820916756
1188,694.5472850513221,388.1480090409828,1099.7067143670654
1189,694.8398332151461,386.8479665112099,1111.719645440386
1190,695.2246493148334,386.1093178740234,1102.9498335675858
1191,695.2936719567532,384.98379370594523,1106.8049443497237
1192,695.5966906832896,385.47793744652637,1101.4880533907549
1193,695.9793962582634,385.3290008258051,1097.7315502163076
1194,696.0163510313259,385.0876771081843,1098.8196716108614
1195,695.610624593521,385.1271305175658,1105.8026287000494
1196,695.4640383790816,384.5819040140148,1105.7376037219385
1197,695.5779740998296,388.29224970979556,1111.4019395144685
1198,695.5650017619303,387.1092007204207,1114.1041639091543
1199,695.5429668473048,384.5472562790936,1113.8586926838211
1200,695.5711097883728,382.3001714291233,1119.1431921485694
1201,695.7887534113263,385.0265235723347,1115.3774435322314
1202,696.2731189831596,386.3703164522253,1122.9237062919594
1203,696.4483018428953,384.98912324642725,1119.217919665779
1204,696.8861200790834,388.26489578885474,1116.5798254848937
1205,697.2931553288457,385.453687395939,1114.3785461810783
1206,697.5311520841549,384.2718378674994,1116.6153112116508
1207,697.885101290695,384.0536481884596,1116.7457993822331
1208,697.9746133758175,381.67161933125163,1120.622370636166
1209,698.4035925042037,382.25066851508564,1119.5319427319293
1210,698.4745013869866,383.5411349436545,1121.6468569060278
1211,698.2096590430276,383.65288152566563,1126.0776496835567
1212,698.3363084022495,385.26106956567213,1119.456392745678
1213,698.5974632782728,383.84861305664947,1120.9609056819966
1214,698.9322471737963,384.4839660578875,1118.4114780888192
1215,698.9920318407364,379.7891081189102,1123.137801310764
1216,698.9697116043421,384.31837465079,1120.919301186905
1217,699.0032738425099,384.03019848088087,1126.8283062247597
1218,699.056402290072,386.1295122737964,1129.0461823506807
1219,698.8826957875204,386.5426502630947,1138.0255190854848
1220,698.968690404723,384.9012134181889,1132.8697119637757
1221,698.9279540369556,386.4022990953,1126.7890899322456
1222,699.2065133524478,385.6127750509548,1128.0604871745008
1223,698.9926210611601,385.7615306480395,1123.1438993905929
1224,699.0067000410181,387.79182962932475,1125.4564903672099
1225,699.079227008571,388.56902184518583,1123.2237834905352
1226,699.4422483775427,389.14882052124034,1124.3773639281426
1227,699.5928225893849,386.9242983391747,1124.8476823325127
1228,699.9863551264127,388.22616766003136,1121.5248318168256
1229,700.1058797929081,390.7631697548607,1116.5022360803096
1230,700.1914817304216,389.00416785845533,1122.17231598548
1231,700.0578488013412,388.5932969603178,1122.511522024884
1232,700.5731978032618,389.29227873810987,1122.5994168681218
1233,700.4847857567562,388.54702934186497,1121.697435254881
1234,700.6761286328575,389.4383451319319,1121.7389966265234
1235,700.8010262735668,387.55939749020916,1116.8884043608741
1236,700.810699449085,388.2033666984553,1120.4817525705498
1237,700.9637984181569,386.8687121622989,1113.5296072547749
1238,701.1701466107254,387.0124190827505,1113.4694512282306
1239,701.4039981316058,388.26059249017624,1117.7211025213585
1240,701.2885437031723,388.19925781769984,1121.221095443869
1241,701.3634962001483,386.5999733604701,1116.9764700666312
1242,701.0159569628308,386.8047133631433,1117.0683856070734
1243,700.9053003704907,386.7741174986555,1120.6743253827813
1244,701.2830610524322,387.800915272124,1123.391170022133
1245,701.2197050148872,387.53172981466224,1123.2715078987476
1246,701.4302865387137,385.66902773782664,1123.4032165407243
1247,701.6592786330764,387.57433313736317,1122.0743037395605
1248,701.7852087145369,386.33524986587514,1126.0726735822316
1249,701.8906660944215,386.6205440176095,1130.4608837449039
1250,702.2889594102879,384.7276162623967,1124.8255638754354
1251,702.8393802937566,386.58233780203125,1137.485692677388
1252,703.1666121804341,386.0037502076553,1137.3731490808898
1253,703.462460536832,386.7167799928071,1137.3015850116024
1254,703.2422068818054,388.4013138811954,1134.495015700247
1255,703.7527597263977,385.65649812202776,1140.0292584104127
1256,703.9134194156039,388.2265082773169,1134.322469677533
1257,704.2964158587113,387.83320900002605,1148.3978738248593
1258,704.5928433390771,388.47153010872097,1133.8732133040444
1259,704.6724547143957,386.4605717810061,1136.2454271190102
